Date	Open_IXIC	High_IXIC	Low_IXIC	Close_IXIC	Volume_IXIC	AdjClose_IXIC	Return_IXIC	nasdaq_EMA6	nasdaq_EMA14	nasdaq_MoM6	nasdaq_MoM14	nasdaq_WIILR6	nasdaq_WIILR14	nasdaq_K%6	nasdaq_K%14	nasdaq_OBV	nasdaq_RSI6	nasdaq_RSI14	nasdaq_RoC6	nasdaq_RoC14	nasdaq_MA6	nasdaq_MA14
2010-01-20	2304.310059	2304.469971	2268.679932	2291.25	2351890000	2291.25	-0.0125624475225	2307.06943899	2306.52477131	-21.159912	25.255006	0.65378831662	0.35582021629	0.34621168338	0.64417978371	-896820000.0	0.512380173551	0.561559280538	-0.00915058869545	0.0076392963597	2301.09830717	3691.27166569
2010-01-21	2298.22998	2308.97998	2259.820068	2265.699951	2877800000	2265.699951	-0.0111511397709	2302.54959928	2304.48813513	-16.610108	25.255006	1.05530760906	0.35582021629	-0.0553076090559	0.64417978371	-3774620000.0	0.431671509506	0.561559280538	-0.007277761378	0.0076392963597	2298.32995583	3691.27166569
2010-01-22	2255.76001	2262.27002	2200.370117	2205.290039	2817620000	2205.290039	-0.0266628032425	2292.02112834	2299.31637725	-102.609863	25.255006	1.86914307973	0.35582021629	-0.86914307973	0.64417978371	-6592240000.0	0.444739733957	0.561559280538	-0.04446027443	0.0076392963597	2281.228312	2294.67354907
2010-01-25	2220.290039	2223.219971	2201.169922	2210.800049	2134350000	2210.800049	0.00249854209766	2267.2408171	2286.77953215	-105.939941	-97.619873	0.914641648656	0.917163535147	0.0853583513445	0.0828364648527	-4457890000.0	0.222840638157	0.310164353237	-0.0457280236269	-0.0422886113872	2263.57165517	2287.700701
2010-01-26	2203.439941	2227.889893	2195.439941	2203.72998	2361260000	2203.72998	-0.00319796853777	2251.11488336	2276.64893439	-84.26001	-104.979981	0.972498443602	0.973315341528	0.0275015563978	0.0266846584723	-6819150000.0	0.208603624435	0.323879477362	-0.0368270885661	-0.0454712730371	2249.52832017	2280.20213093
2010-01-27	2200.300049	2225.669922	2192.590088	2221.409912	2492880000	2221.409912	0.0080227306251	2237.57633954	2266.92640714	-98.98999	-79.680176	0.79217366273	0.801513653828	0.20782633727	0.198486346172	-4326270000.0	0.236851696317	0.31512364284	-0.042660745639	-0.0346271432029	2233.0299885	2274.51068979
2010-01-28	2220.310059	2220.870117	2166.899902	2179.0	2829640000	2179.0	-0.019091439077	2232.95736024	2260.85754112	-112.25	-121.050049	1.1167634729	1.10165378112	-0.116763472897	-0.101653781117	-7155910000.0	0.159523712595	0.36448004339	-0.0489907255865	-0.0526293108503	2214.32165517	2265.86425771
2010-01-29	2198.26001	2202.840088	2140.340088	2147.350098	3090580000	2147.350098	-0.0145249664984	2217.5409716	2249.94320231	-118.349853	-169.819824	1.13759708099	1.12266149091	-0.137597080993	-0.122661490915	-10246490000.0	0.146188986686	0.319516507807	-0.0522354484528	-0.073287600701	2194.59667967	2253.73427029
2010-02-01	2155.810059	2171.199951	2152.26001	2171.199951	2234140000	2171.199951	0.0111066439619	2197.48643629	2236.26412173	-34.090088	-141.209961	0.746904943734	0.834033167731	0.253095056266	0.165966832269	-8012350000.0	0.140775687634	0.257316625511	-0.0154583240286	-0.0610661458711	2188.91499833	2243.6478445
2010-02-02	2171.659912	2193.659912	2161.469971	2190.060059	2468470000	2190.060059	0.00868649061608	2189.97601192	2227.58889897	-20.73999	-92.25	0.432095011519	0.727143129663	0.567904988481	0.272856870337	-5543880000.0	0.367011884043	0.308642636242	-0.00938121473689	-0.0404195738595	2185.45833333	2237.05855879
2010-02-03	2181.01001	2194.530029	2176.75	2190.909912	2303350000	2190.909912	0.00038805008863	2190.00002537	2222.58505364	-12.820068	-116.98999	0.422387931075	0.722479244605	0.577612068925	0.277520755395	-3240530000.0	0.426724057279	0.371061791014	-0.00581744048334	-0.0506911022868	2183.32165533	2228.70213093
2010-02-04	2176.389893	2178.25	2125.429932	2125.429932	2801390000	2125.429932	-0.0298871166	2190.25999298	2218.36170142	-95.97998	-191.310058	1.17473555615	1.08182503772	-0.174735556148	-0.0818250377177	-6041920000.0	0.452623393602	0.324333816386	-0.0432067847908	-0.0825772675509	2167.324992	2215.03712679
2010-02-05	2131.919922	2142.27002	2100.169922	2141.120117	2811100000	2141.120117	0.00738212291253	2171.73711841	2205.97079883	-37.879883	-146.869873	0.835601900814	0.920398881423	0.164398099186	0.0796011185768	-3230820000.0	0.237902278851	0.254497400676	-0.0173840674621	-0.0641916588979	2161.01167817	2204.54642157
2010-02-08	2140.100098	2152.639893	2125.110107	2126.050049	2036280000	2126.050049	-0.00703840381506	2162.98940372	2197.32404125	-21.300049	-194.349853	0.747929432587	0.882485904054	0.252070567413	0.117514095946	-5267100000.0	0.378885049797	0.304989726746	-0.00991922510439	-0.0837570510292	2157.46167	2190.66428921
2010-02-09	2153.100098	2166.159912	2132.580078	2150.870117	2296420000	2150.870117	0.0116742632713	2152.43530237	2187.82084229	-20.329834	-140.379883	0.462694600378	0.757194670192	0.537305399622	0.242805329808	-2970680000.0	0.42381959285	0.229490860493	-0.00936340938596	-0.0612678158211	2154.07336433	2180.63715471
2010-02-10	2147.459961	2156.360107	2131.080078	2147.870117	2059940000	2147.870117	-0.00139478436019	2151.98810655	2182.89407891	-42.189942	-117.829834	0.494487697009	0.771561794212	0.505512302991	0.228438205788	-5030620000.0	0.427790736086	0.302226088815	-0.019264285391	-0.0520059304181	2147.04170733	2172.220738
2010-02-11	2145.090088	2179.540039	2134.139893	2177.409912	2141260000	2177.409912	0.0137530639149	2150.81153811	2178.22421733	-13.5	-27.880127	0.181433844707	0.523504359633	0.818566155293	0.476495640367	-2889360000.0	0.33111884563	0.322732230373	-0.00616182341686	-0.0126423855851	2144.79170733	2170.22930036
2010-02-12	2157.689941	2184.570068	2151.98999	2183.530029	2236180000	2183.530029	0.00281073258934	2158.41107351	2178.11564328	58.100097	-27.27002	-0.0502706831086	0.347321281493	1.05027068311	0.652678718507	-653180000.0	0.456054714966	0.453761192274	0.0273356915348	-0.0123349101663	2154.47505683	2168.28144179
2010-02-16	2200.379883	2214.189941	2189.179932	2214.189941	2072850000	2214.189941	0.014041442798	2165.58791793	2178.83756138	73.069824	10.459961	-0.350945755473	0.107265542677	1.35094575547	0.892734457323	1419670000.0	0.808255270337	0.454864387661	0.034126914889	0.00474648032877	2166.65336083	2169.02858186
2010-02-17	2222.870117	2226.320068	2212.780029	2226.290039	2103530000	2226.290039	0.00546479675295	2179.47421024	2183.55121199	100.23999	4.880127	-0.135834312399	-0.00494117131474	1.1358343124	1.00494117131	3523200000.0	0.834538278377	0.516058663591	0.0471484620257	0.00219686018939	2183.36002583	2169.37716236
2010-02-18	2223.219971	2243.5	2221.139893	2241.709961	2076820000	2241.709961	0.00692628621153	2192.85016131	2189.24972226	90.839844	62.709961	-0.161590661654	-0.121996632489	1.16159066165	1.12199663249	5600020000.0	0.971762045535	0.507622819856	0.0422339978979	0.0287792386416	2198.49999983	2173.85644529
2010-02-19	2233.330078	2249.800049	2228.929932	2243.870117	2166660000	2243.870117	0.000963619753483	2206.81010408	2196.24442076	96.0	96.520019	-0.00329227234298	-0.00258227027547	1.00329227234	1.00258227028	7766680000.0	0.969021015771	0.606973475382	0.0446954400269	0.0449484315994	2214.49999983	2180.75073236
2010-02-22	2250.919922	2251.679932	2235.649902	2242.030029	1976290000	2242.030029	-0.000820051029718	2217.3986792	2202.59451359	64.620117	70.830078	0.0671797468438	0.0519281788754	0.932820253156	0.948071821125	5790390000.0	1.0	0.683066491341	0.0296775157695	0.0326225495572	2225.27001933	2185.81002364
2010-02-23	2238.01001	2239.800049	2205.699951	2213.439941	2310910000	2213.439941	-0.0127518755905	2224.43620771	2207.85258231	29.909912	23.379882	0.383589259185	0.252392505287	0.616410740815	0.747607494713	3479480000.0	0.973058856424	0.646579146961	0.0136979622917	0.0106754524397	2230.25500467	2187.48001521
2010-02-24	2222.399902	2241.689941	2221.280029	2235.899902	2155810000	2235.899902	0.0101470839954	2221.29441722	2208.59756347	21.709961	44.98999	0.25248048	0.104151732285	0.74751952	0.895848267715	5635290000.0	0.664756114403	0.546510406826	0.00980492260307	0.0205348425116	2233.8733315	2190.69358593
2010-02-25	2208.620117	2236.209961	2198.72998	2234.219971	2300530000	2234.219971	-0.000751344457995	2225.46741287	2212.23787528	7.929932	108.790039	0.379729626248	0.115239653142	0.620270373752	0.884760346858	3334760000.0	0.631463477679	0.582414211037	0.0035619491895	0.051184956682	2235.19498683	2198.464303
2010-02-26	2234.439941	2242.830078	2222.22998	2238.26001	2283430000	2238.26001	0.0018082548059	2227.96814377	2215.16882137	-3.449951	97.139893	0.253445404445	0.0885744908868	0.746554595555	0.911425509113	5618190000.0	0.554954372511	0.760076109636	-0.00153898187545	0.0453687265038	2234.619995	2205.40286679
2010-03-01	2247.399902	2274.02002	2247.330078	2273.570068	2504940000	2273.570068	0.015775672997	2230.90867698	2218.24764652	29.699951	147.520019	-0.413411819523	-0.172949089564	1.41341181952	1.17294908956	8123130000.0	0.471614809368	0.745923477168	0.0132360383852	0.0693868985208	2239.56998683	2215.940011
2010-03-02	2279.070068	2292.48999	2275.350098	2280.790039	2831870000	2280.790039	0.00317560962894	2243.09764584	2225.62396939	38.76001	129.919922	-0.0899191845296	-0.0473626818738	1.08991918453	1.04736268187	10955000000.0	0.65811274927	0.838752321901	0.017287908502	0.0604034250944	2246.0299885	2225.22000543
2010-03-03	2284.820068	2293.320068	2275.25	2280.679932	2603510000	2280.679932	-4.82758158872e-05	2253.86690103	2232.97944533	67.239991	132.809815	0.125960502777	0.0731681087838	0.874039497223	0.926831891216	8351490000.0	0.695166119154	0.824572383622	0.0303780508134	0.0618332616804	2257.23665367	2234.70642079
2010-03-04	2282.570068	2293.159912	2273.629883	2292.310059	2186020000	2292.310059	0.00509941216951	2261.52776702	2239.33951022	56.410157	114.900147	0.0106777467001	0.00634506778247	0.9893222533	0.993654932218	10537510000.0	0.974724141393	0.836653108711	0.0252292855103	0.0527691852447	2266.6383465	2242.91357414
2010-03-05	2304.01001	2327.030029	2301.100098	2326.350098	2411880000	2326.350098	0.0148496661114	2270.32270759	2246.40225006	92.130127	142.820069	-0.349191238727	-0.233708425463	1.34919123873	1.23370842546	12949390000.0	0.97016117607	0.820340634014	0.0412359249294	0.0654078794902	2281.99336767	2253.11500764
2010-03-08	2326.25	2335.429932	2326.110107	2332.209961	2312310000	2332.209961	0.0025189084846	2286.33053342	2257.06196312	93.949951	118.02002	-0.0494268089512	-0.0375765568014	1.04942680895	1.0375765568	15261700000.0	0.99880772503	0.84454242624	0.0419745474522	0.0533016692988	2297.65169283	2261.54500907
2010-03-09	2325.780029	2353.070068	2325.73999	2340.679932	2620360000	2340.679932	0.00363173605363	2299.4389413	2267.08169617	67.109864	114.389893	-0.0595914721947	-0.0384052804934	1.05959147219	1.03840528049	17882060000.0	0.998830765561	0.823412611592	0.0295173942271	0.0513813973005	2308.83667017	2269.71571571
2010-03-10	2340.949951	2361.659912	2340.689941	2358.949951	2554740000	2358.949951	0.00780543240886	2311.2220815	2276.89479428	78.159912	117.23999	-0.0740164817088	-0.0380969265743	1.07401648171	1.03809692657	20436800000.0	0.998364668462	0.819828014512	0.034268788737	0.0522993572048	2321.86332217	2278.09000071
2010-03-11	2351.110107	2368.459961	2347.530029	2368.459961	2256790000	2368.459961	0.00403145899555	2324.85861564	2287.83548184	87.780029	124.589844	-0.0772469244557	-0.0417360328856	1.07724692446	1.04173603289	22693590000.0	0.998595217874	0.822654448098	0.0384885348305	0.0555245346226	2336.493327	2286.98927529
2010-03-12	2376.070068	2376.280029	2358.080078	2367.659912	2098780000	2367.659912	-0.000337792917412	2337.31614289	2298.5854124	75.349853	125.629883	0.00843665867279	0.00471365751228	0.991563341327	0.995286342488	20594810000.0	1.0	0.829549978111	0.0328707073043	0.0560339876697	2349.05163583	2295.96283836
2010-03-15	2361.919922	2367.399902	2345.98999	2362.209961	1956170000	2362.209961	-0.00230183016251	2345.98579121	2307.79534568	35.859863	148.77002	0.187151914252	0.0792456441395	0.812848085748	0.920754355861	18638640000.0	0.989602995329	0.834139388507	0.0154146459	0.0672121331346	2355.02827967	2306.58926836
2010-03-16	2367.320068	2378.840088	2360.669922	2378.01001	2201880000	2378.01001	0.00668867258239	2350.62126829	2315.05062772	45.800049	142.110108	-0.0342299102698	-0.00974362445825	1.03422991027	1.00974362446	20840520000.0	0.870760593346	0.951228187335	0.0196380470738	0.0635583497601	2362.66162117	2316.73999036
2010-03-17	2381.649902	2400.090088	2381.469971	2389.090088	2281410000	2389.090088	0.0046593908156	2358.44662306	2323.44521202	48.410156	154.870117	-0.193031658812	-0.0569096321901	1.19303165881	1.05690963219	23121930000.0	0.892795973465	0.94917486157	0.0206820912753	0.0693173094011	2370.7299805	2327.80214157
2010-03-18	2387.540039	2393.870117	2383.26001	2391.280029	2173060000	2391.280029	0.000916642286116	2367.20189876	2332.19786215	32.330078	153.020019	0.148317124535	0.0495336424737	0.851682875465	0.950466357526	25294990000.0	0.897389854001	0.962049678152	0.0137052835675	0.0683656136089	2376.11832683	2338.73214293
2010-03-19	2391.199951	2396.919922	2364.530029	2374.409912	3055760000	2374.409912	-0.00705484794562	2374.08136454	2340.0754844	5.949951	100.839844	0.474678918327	0.168107975379	0.525321081673	0.831892024621	22239230000.0	0.860584672639	0.961626052499	0.00251216026362	0.0443530839094	2377.10998533	2345.93498893
2010-03-22	2360.350098	2401.209961	2358.0	2395.399902	2448130000	2395.399902	0.00884008691756	2374.17523524	2344.65340808	27.73999	114.609863	0.0866945934183	0.0370882365721	0.913305406582	0.962911763428	24687360000.0	0.557002585831	0.842293428719	0.0117162054649	0.0502500717033	2381.733317	2354.12140771
2010-03-23	2397.899902	2416.51001	2390.040039	2415.23999	2465230000	2415.23999	0.00828257861388	2380.23942575	2351.41960727	53.030029	134.560058	-0.254075269254	-0.109970374842	1.25407526925	1.10997037484	27152590000.0	0.691627118748	0.855775879144	0.0224493291771	0.0589999745742	2390.57165517	2363.73284043
2010-03-24	2406.719971	2408.639893	2396.919922	2398.76001	2436100000	2398.76001	-0.0068233302149	2390.23958696	2359.92899163	20.75	106.449951	0.303366893973	0.124230012757	0.696633106027	0.875769987243	24716490000.0	0.805577205638	0.872123453208	0.00872578328634	0.0464378501425	2394.0299885	2371.33640836
2010-03-25	2415.23999	2432.25	2397.360107	2397.409912	2704870000	2397.409912	-0.000562831627329	2392.67399354	2365.10646075	8.319824	71.059814	0.326441543934	0.165497899349	0.673558456066	0.834502100651	22011620000.0	0.618638959223	0.786695038671	0.00348242372349	0.0305456234043	2395.41662583	2376.41210936
2010-03-26	2406.72998	2412.919922	2384.689941	2395.129883	2367930000	2395.129883	-0.000951038447196	2394.0271131	2369.41358758	3.849854	62.919922	0.49993423569	0.348512942586	0.50006576431	0.651487057414	19643690000.0	0.553524196421	0.732282031998	0.0016099553182	0.0269786696104	2396.05826817	2380.9063895
2010-03-29	2403.77002	2411.179932	2398.399902	2404.360107	1967850000	2404.360107	0.00385374674898	2394.34219022	2372.84242697	29.950195	63.680175	0.375621454545	0.261852317918	0.624378545455	0.738147682082	21611540000.0	0.524738716475	0.710603046438	0.0126137424076	0.0272058448186	2401.04996733	2385.45497343
2010-03-30	2406.689941	2417.360107	2395.800049	2410.689941	2147270000	2410.689941	0.00263264807196	2397.20445215	2377.04478431	15.290039	51.73999	0.290371164983	0.235474498766	0.709628835017	0.764525501234	23758810000.0	0.713410434874	0.712068438666	0.00638308408848	0.0219334835731	2403.59830717	2389.150687
2010-03-31	2402.97998	2415.439941	2395.340088	2397.959961	2368690000	2397.959961	-0.00528063762307	2401.05744897	2381.5308052	-17.280029	29.5	0.720983945794	0.397519534255	0.279016054206	0.602480465745	21390120000.0	0.637722656389	0.687191845224	-0.0071545805268	0.0124553509393	2400.71830233	2391.25782986
2010-04-01	2411.679932	2423.429932	2383.77002	2402.580078	2340270000	2402.580078	0.0019266864648	2400.17245241	2383.72135931	3.820068	34.920166	0.623841152089	0.343959176448	0.376158847911	0.656040823552	23730390000.0	0.321487838518	0.604298949555	0.00159251779422	0.0147488099211	2401.35498033	2393.75212743
2010-04-05	2409.47998	2429.610107	2403.879883	2429.530029	2130340000	2429.530029	0.0112170875164	2400.86034543	2386.23585513	32.120117	67.320068	0.0561050355219	0.0315322360848	0.943894964478	0.968467763915	25860730000.0	0.55227201038	0.620214994338	0.0133978410781	0.0284987656099	2406.70833317	2398.56070371
2010-04-06	2420.330078	2443.5	2417.77002	2436.810059	2220390000	2436.810059	0.00299647664902	2409.05168359	2392.00841165	41.680176	58.800049	-0.157066717609	-0.0614149360269	1.15706671761	1.06141493603	28081120000.0	0.758449044245	0.701870804303	0.0174020525132	0.0247265775807	2413.65502917	2402.76070721
2010-04-07	2433.100098	2442.27002	2418.72998	2431.159912	2984850000	2431.159912	-0.00231866533016	2416.982648	2397.98196463	26.799805	42.069824	0.206597892717	0.14432851462	0.793402107283	0.85567148538	25096270000.0	0.81039686902	0.685816834671	0.0111463357431	0.0176091409074	2418.12166333	2405.76569464
2010-04-08	2423.98999	2441.120117	2413.73999	2436.810059	2428900000	2436.810059	0.00232405403368	2421.03329485	2402.40569095	26.120118	45.53003	0.112003067806	0.0782449239766	0.887996932194	0.921755076023	27525170000.0	0.710822688192	0.637671572647	0.0108351213301	0.0190400243584	2422.47501633	2409.01783964
2010-04-09	2441.310059	2454.120117	2432.929932	2454.050049	2215530000	2454.050049	0.00707481895699	2425.54094175	2406.99294002	56.090088	79.640137	-0.176629039554	-0.123392385965	1.17662903955	1.12339238596	29740700000.0	0.707696910572	0.645695413446	0.0233907525197	0.0335410228021	2431.82336433	2414.70642086
2010-04-12	2455.399902	2463.169922	2450.149902	2457.870117	2161650000	2457.870117	0.00155663817922	2433.68640097	2413.26722122	55.290039	62.470215	-0.0533048305534	-0.0390136853454	1.05330483055	1.03901368535	31902350000.0	0.916157961532	0.754245400853	0.0230127767671	0.0260792425298	2441.03837083	2419.16857907
2010-04-13	2454.949951	2467.939941	2445.26001	2465.98999	2665420000	2465.98999	0.00330362167791	2440.59603412	2419.21427399	36.459961	50.75	-0.0475639424019	-0.0355172730566	1.0475639424	1.03551727306	34567770000.0	0.915150642061	0.723986765988	0.0150070015866	0.0210124046513	2447.115031	2422.79357907
2010-04-14	2481.800049	2504.860107	2480.429932	2504.860107	3143270000	2504.860107	0.015762479636	2447.85145008	2425.45103612	68.050048	106.100097	-0.68118449037	-0.438638477515	1.68118449037	1.43863847752	37711040000.0	0.881697721254	0.698660510662	0.0279258729045	0.044231226366	2458.45670567	2430.37215743
2010-04-15	2503.409912	2517.820068	2502.51001	2515.689941	2840660000	2515.689941	0.0043235284756	2464.13963777	2436.03891224	84.530029	118.280029	-0.118852283739	-0.0894361732517	1.11885228374	1.08943617325	40551700000.0	0.928794925673	0.853382858402	0.0347694236742	0.0493365896286	2472.54504383	2438.82073093
2010-04-16	2505.379883	2510.060059	2467.679932	2481.26001	2960950000	2481.26001	-0.0136860788919	2478.86829584	2446.65904941	44.449951	86.130127	0.351268549203	0.272734389472	0.648731450797	0.727265610528	37590750000.0	1.0	0.870550677583	0.0182410405094	0.0359605245675	2479.953369	2444.97288286
2010-04-19	2477.800049	2487.669922	2451.719971	2480.110107	2223650000	2480.110107	-0.000463435107714	2479.55164274	2451.27251082	26.060058	75.75	0.444220763176	0.281312551264	0.555779236824	0.718687448736	35367100000.0	0.696143431108	0.72458935554	0.0106192039607	0.0315052640324	2484.296712	2450.38359714
2010-04-20	2492.719971	2501.25	2480.699951	2500.310059	2157100000	2500.310059	0.00814478032366	2479.71120396	2455.11752364	42.439942	89.620118	0.241317461461	0.130622922269	0.758682538539	0.869377077731	37524200000.0	0.634026596619	0.706212316026	0.0172669587813	0.0371761280768	2491.37003567	2456.78503414
2010-04-21	2506.610107	2510.5	2490.189941	2504.610107	2715900000	2504.610107	0.00171980590348	2485.59659111	2461.14319502	38.620117	106.650146	0.182055546317	0.0985449926881	0.817944453683	0.901455007312	40240100000.0	0.686796160656	0.726840386384	0.0156611004735	0.0444753656168	2497.80672183	2464.40290171
2010-04-22	2483.52002	2521.02002	2468.26001	2519.070068	2800840000	2519.070068	0.00577333811741	2491.02902422	2466.93878329	14.209961	116.48999	-0.0189107135501	-0.00932487543757	1.01891071355	1.00932487544	43040940000.0	0.675898126417	0.781978967512	0.00567295593087	0.0484853724821	2500.17504867	2472.72361529
2010-04-23	2514.850098	2530.149902	2507.600098	2530.149902	2517010000	2530.149902	0.00439838261776	2499.04075102	2473.88962125	14.459961	100.619873	-0.131744235852	-0.077939826893	1.13174423585	1.07793982689	45557950000.0	0.583226090862	0.792762046004	0.00574791064842	0.041415365029	2502.58504217	2479.91074907
2010-04-26	2529.850098	2535.280029	2521.51001	2522.949951	2491040000	2522.949951	-0.00284566182988	2507.92907987	2481.39099202	41.689941	86.139892	0.0918010625306	0.061849982328	0.908198937469	0.938150017672	43066910000.0	0.584443025325	0.774797803374	0.0168019235517	0.0353494486293	2509.53336567	2486.0635985
2010-04-27	2512.580078	2525.699951	2466.530029	2471.469971	2864810000	2471.469971	-0.0204046774608	2512.22075734	2486.93218655	-8.640136	40.310059	0.763643055394	0.525012650358	0.236356944606	0.474987349642	40202100000.0	0.856997701767	0.735355209982	-0.00348377113404	0.0165805872337	2508.093343	2488.94288843
2010-04-28	2483.030029	2484.149902	2456.629883	2471.72998	2755190000	2471.72998	0.000105204191453	2500.57767553	2484.87055781	-28.580079	34.919921	0.924364349091	0.522873363567	0.0756356509091	0.477126636433	42957290000.0	0.460264175059	0.588078773327	-0.0114306139341	0.0143301776316	2503.3299965	2491.4371685
2010-04-29	2487.330078	2513.689941	2483.5	2511.919922	3069640000	2511.919922	0.0162598432374	2492.3354768	2483.11848077	7.309815	57.869873	0.297012887935	0.228237272701	0.702987112065	0.771762727299	46026930000.0	0.339039486051	0.578141798245	0.0029185440798	0.0235813743993	2504.548299	2495.57073086
2010-04-30	2509.98999	2514.370117	2461.090088	2461.189941	2841130000	2461.189941	-0.0201956999328	2497.93103257	2486.95867293	-57.880127	3.319824	0.942020984932	0.823040128441	0.0579790150676	0.176959871559	43185800000.0	0.529316731927	0.61743579938	-0.0229767832722	0.00135069138806	2494.90161117	2495.80786114
2010-05-03	2472.320068	2503.0	2472.320068	2498.73999	2398370000	2498.73999	0.0152568675723	2487.43357784	2483.52284201	-31.409912	32.75	0.464589588937	0.405910145387	0.535410411063	0.594089854613	45584170000.0	0.320180700974	0.505659447225	-0.0124142494384	0.0132806702918	2489.66662583	2498.14714686
2010-05-04	2465.550049	2465.550049	2411.280029	2424.25	3052590000	2424.25	-0.0298110208738	2490.66398131	2485.55179507	-98.699951	-80.610107	1.41169514167	1.32874523615	-0.411695141672	-0.328745236151	42531580000.0	0.416199971323	0.550739087706	-0.0391208517477	-0.0321814806243	2473.216634	2492.38928207
2010-05-05	2395.209961	2421.050049	2382.070068	2402.290039	3041480000	2402.290039	-0.00905845560483	2471.68855808	2477.3782224	-69.179932	-113.399902	1.0785701462	1.07249991935	-0.0785701462023	-0.0724999193548	39490100000.0	0.306242697314	0.387525812973	-0.0279914111083	-0.0450770582463	2461.68664533	2484.28928907
2010-05-06	2391.209961	2407.790039	2185.75	2319.639893	4553600000	2319.639893	-0.0344047324254	2451.86040977	2467.36646461	-152.090087	-161.620117	1.47188323415	1.40748117546	-0.471883234148	-0.407481175457	34936500000.0	0.346389659626	0.346541006395	-0.0615318373085	-0.0651363083065	2436.3382975	2472.744995
2010-05-07	2308.709961	2330.649902	2228.060059	2265.639893	4227720000	2265.639893	-0.023279475475	2414.08311927	2447.6695884	-246.280029	-214.470214	0.756892871534	0.771436253335	0.243107128466	0.228563746665	30708780000.0	0.252755384335	0.306535515477	-0.0980445383004	-0.0864760856361	2395.291626	2457.425694
